Run Date;Combo;Ticker;Fail Count;Top Reason;Top Reason Count;First Failed At;Last Failed At;Reasons JSON
2026-04-26;COMBO;SET.SI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1N6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3C8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HUGE.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;A6B0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PR8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6QF.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WG3N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BRMI.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MRG.UN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SLZ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6PW.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BTQ;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JK8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NOBA.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SYK.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GAN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CMC1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0EB.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;61Z1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6166.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L2S.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H89.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L6C0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;UMD.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BTQ.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AIW.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TKAT.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LAS.A;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J1L.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PBN0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K0D.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;85A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;C7A2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TRVG.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ANDINA.B;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SHB.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3858.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OB5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HWHG.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;W76.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;R6K.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VMW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BFE.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L23.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3PXA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;31D1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I0Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ANTHC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ACCEL.AS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8Y2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B8E.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H1Z.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TLM.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Y7O.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BEI.UN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GMKN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ITS.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AKTS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ARX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ET2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K0W.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Q8M.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VL0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ADVBOX.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SFD1.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JPG.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KI50.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PAYP;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HAYN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TIGO.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4WZ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D2MN.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;A3L0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LZ00.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VF1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NJ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SQG0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AH-WTB.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AFFIN.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GOW.MC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8WJ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;P84.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DS81.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;C7A1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;V58.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SIAP.JK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PDLI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;QA20.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;N4I.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HLI.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;U8X0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K7N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;V5D.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CLEU.SS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ADNOCDIST.AE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IC8.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RR.;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PKI.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;STU.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LNW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KM00.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;R30.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8X9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Y8F.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MWC.PS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HYRE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OF0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;992.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;R1J.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RZ8B.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RO7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SHR.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3777.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LINN.SW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VIA.MI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0Y90.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6HZ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1276.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5016.T;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HIVE.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;S8W.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GOGL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SOV.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;314.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KMTS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WYFI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5HJ0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ACIU.SW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ITMAX.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NWO.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;55N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LGN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GLF.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;N3B.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O76.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NZR.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TSUA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;W8I.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1QH.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6I3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;A1F0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PHRE.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O7U.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;O8I.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MDXH.BR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TWTR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NJF1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CQ1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ESH.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6EY0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Z4Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I36.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MITRA.BR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2HW.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5UD.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7US.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CY3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;P58.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0UB0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B3X.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6I6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L47.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;F5Z0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LEOW.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I2Z0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LMRI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RUG.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WBAH.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CWENA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;76W.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PWJ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;W0R0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OWX.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;OBK.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;T9A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6QO.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L5B.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LSPP.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TJ8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PURR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;U9D0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CVERDEC1;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AXU.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CBGB.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6UM.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ATHR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AMV0.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;D6A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CARP.PA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SAILIFE.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;600837.SS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6WU.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6LR.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K01.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6H4.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IQX.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PC5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FCU.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PHX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2FA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B8Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K80.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9XC.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ADRO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SUNMED.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;UWC.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;VG8.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MBTN.SW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2Q7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MEESHO.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DPH.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CBAY;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GSK-WI.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ESEA.AT;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2940.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H82.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CLAB.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;H9Y.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;USAP;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;688361.SS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6G9.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BQ51.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;L4Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TATACAP.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PTHH.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TRALT.IS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AM3D.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;QIWI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;STKL.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TML.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7AB.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SAP1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IKS.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NWV.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5NZ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZD8.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;INRETC1;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LTG.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ECOPETROL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SUNW;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1OL.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WSG.ST;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B0U.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SR2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AIRX.OL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HSII;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LSIL.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;WRK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MPLT;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GOG.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;26S.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1NZ.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HBC0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;U1A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NTDU.SI;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KOSSAN.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TMBR;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;IZ7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KW5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NMAX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RIHN.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KRMN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CPE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CMMC.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NBRV;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;NUZE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ABLBL.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0HB.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;Q2L.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;STATT.OL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2DE.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ERYP.PA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;JAMF;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YK1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;C0A.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;44N.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DW3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CPH.AX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;543A.T;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6RM.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0OG.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;483650.KS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BEHV.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FN.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;CADE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B5O0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;GEPH.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7K6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8325.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ALI.PS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KRNT.TA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HSV.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B94.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;K0Q.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MA2.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;EMC1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;22S0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BIOL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MCPHY.PA;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RDFN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0TA.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;317450.KS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;I9E.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2RH.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PPW0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;SMS.L;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3K5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BE50.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;5E6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7FF.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;B4R.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;1BC.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;KIRLFER.NS;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PXM0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;RG5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2662.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PETDAG.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;766.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2MK.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2KD.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9B3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;9SP.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;PK5.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;YD7.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ZRE.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;2US0.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;LN.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;A63.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;7N70.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;DB3.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;BPM.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MNTN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8OE.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AZPN;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AMMN.DE;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;AOI.TO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FFB.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;4KO.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;315.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;3G40.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;0TV.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;FI1.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;HO6.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;J9J.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TRAX;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;ECOWLD.KL;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;TL5.MC;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;90D.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;6ML.F;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;500048.BO;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;8216.HK;1;Download leer oder zu kurz;0;;;{}
2026-04-26;COMBO;MALAKOF.KL;1;Download leer oder zu kurz;0;;;{}
